Timestamp,SHT_Temperature_C,MCP_Temperature_C,HDC_Temperature_C,SHT_Relative_Humidity,HDC_Relative_Humidity
2025-11-24 17:06:45,22.15,21.38,23.17,25.02,30.24
2025-11-24 17:06:46,22.13,21.38,23.17,25.16,30.23
2025-11-24 17:06:47,22.12,21.38,23.15,25.16,30.23
2025-11-24 17:06:48,22.14,21.38,23.15,25.15,30.22
2025-11-24 17:06:49,22.14,21.38,23.17,25.06,30.21
2025-11-24 17:06:50,22.14,21.38,23.17,24.98,30.21
2025-11-24 17:09:04,22.28,21.56,23.26,24.21,30.15
2025-11-24 17:09:05,22.28,21.5,23.26,24.25,30.15
2025-11-24 17:09:06,22.29,21.56,23.23,24.18,30.13
2025-11-24 17:09:07,22.26,21.5,23.23,24.19,30.12
2025-11-24 17:09:08,22.26,21.56,23.26,24.21,30.13
2025-11-24 17:09:09,22.25,21.5,23.26,24.22,30.14
2025-11-24 17:09:10,22.24,21.5,23.26,24.23,30.14
2025-11-24 17:09:11,22.23,21.56,23.26,24.19,30.13
2025-11-24 17:09:12,22.23,21.5,23.26,24.2,30.12
2025-11-24 17:09:13,22.25,21.5,23.26,24.21,30.12
2025-11-24 17:09:14,22.27,21.5,23.26,24.18,30.1
2025-11-24 17:09:15,22.26,21.56,23.28,24.18,30.1
2025-11-24 17:09:16,22.27,21.5,23.26,24.2,30.1
2025-11-24 17:09:17,22.27,21.5,23.26,24.24,30.09
2025-11-24 17:09:18,22.26,21.5,23.28,24.17,30.09
2025-11-24 17:09:19,22.25,21.5,23.28,24.2,30.08
2025-11-24 17:09:20,22.26,21.5,23.28,24.21,30.09
2025-11-24 17:09:21,22.27,21.5,23.28,24.22,30.07
2025-11-24 17:09:22,22.24,21.5,23.28,24.21,30.07
2025-11-24 17:09:23,22.25,21.56,23.28,24.19,30.07
2025-11-24 17:09:24,22.24,21.5,23.26,24.22,30.07
2025-11-24 17:09:25,22.26,21.56,23.26,24.23,30.05
2025-11-24 17:09:26,22.25,21.56,23.28,24.19,30.05
2025-11-24 17:09:27,22.22,21.5,23.28,24.2,30.06
2025-11-24 17:09:28,22.25,21.56,23.28,24.21,30.06
2025-11-24 17:09:29,22.25,21.5,23.28,24.24,30.05
2025-11-24 17:09:30,22.24,21.5,23.28,24.21,30.04
2025-11-24 17:09:31,22.25,21.5,23.28,24.24,30.05
2025-11-24 17:09:32,22.25,21.5,23.28,24.21,30.06
2025-11-24 17:09:33,22.23,21.56,23.3,24.24,30.07
2025-11-24 17:09:34,22.24,21.5,23.28,24.23,30.07
2025-11-24 17:09:36,22.24,21.56,23.3,24.21,30.08
2025-11-24 17:09:37,22.24,21.5,23.3,24.19,30.07
2025-11-24 17:09:38,22.24,21.56,23.3,24.2,30.06
2025-11-24 17:09:39,22.25,21.5,23.3,24.23,30.06
2025-11-24 17:09:40,22.24,21.5,23.3,24.2,30.06
2025-11-24 17:09:41,22.23,21.56,23.3,24.2,30.06
2025-11-24 17:09:42,22.23,21.56,23.32,24.2,30.07
2025-11-24 17:09:43,22.23,21.5,23.3,24.21,30.07
2025-11-24 17:09:44,22.22,21.5,23.3,24.22,30.07
2025-11-24 17:09:45,22.21,21.56,23.32,24.26,30.08
2025-11-24 17:09:46,22.2,21.56,23.3,24.21,30.07
2025-11-24 17:09:47,22.22,21.5,23.28,24.25,30.06
2025-11-24 17:09:48,22.23,21.56,23.3,24.24,30.05
2025-11-24 17:09:49,22.23,21.56,23.3,24.2,30.05
2025-11-24 17:09:50,22.19,21.5,23.3,24.25,30.04
2025-11-24 17:09:51,22.22,21.56,23.32,24.23,30.05
2025-11-24 17:09:52,22.21,21.5,23.32,24.24,30.05
2025-11-24 17:09:53,22.2,21.5,23.3,24.26,30.04
2025-11-24 17:09:54,22.2,21.56,23.3,24.22,30.02
2025-11-24 17:09:55,22.2,21.5,23.32,24.26,30.01
2025-11-24 17:09:56,22.21,21.5,23.3,24.25,30.01
2025-11-24 17:09:57,22.23,21.5,23.3,24.26,29.99
2025-11-24 17:09:58,22.2,21.5,23.3,24.25,29.99
2025-11-24 17:09:59,22.2,21.56,23.3,24.23,29.99
2025-11-24 17:10:00,22.18,21.56,23.3,24.25,29.98
2025-11-24 17:10:01,22.19,21.56,23.3,24.25,29.98
2025-11-24 17:10:02,22.21,21.56,23.3,24.23,29.97
2025-11-24 17:10:03,22.19,21.5,23.3,24.23,29.97
2025-11-24 17:10:04,22.22,21.5,23.32,24.27,29.97
2025-11-24 17:10:05,22.21,21.56,23.32,24.24,29.97
2025-11-24 17:10:06,22.22,21.56,23.3,24.25,29.97
2025-11-24 17:10:07,22.22,21.56,23.3,24.23,29.98
2025-11-24 17:10:09,22.21,21.56,23.3,24.25,29.98
2025-11-24 17:10:10,22.19,21.56,23.32,24.24,29.98
2025-11-24 17:10:11,22.2,21.56,23.32,24.25,29.97
2025-11-24 17:10:12,22.21,21.5,23.3,24.23,29.99
2025-11-24 17:10:13,22.22,21.5,23.3,24.25,29.99
2025-11-24 17:10:14,22.19,21.56,23.32,24.24,29.98
2025-11-24 17:10:15,22.21,21.5,23.32,24.24,29.99
2025-11-24 17:10:16,22.21,21.56,23.3,24.24,29.98
2025-11-24 17:10:17,22.21,21.5,23.3,24.25,29.98
2025-11-24 17:10:18,22.2,21.56,23.3,24.22,29.98
2025-11-24 17:10:19,22.22,21.56,23.3,24.23,29.98
2025-11-24 17:10:20,22.22,21.56,23.3,24.2,29.97
2025-11-24 17:10:21,22.22,21.56,23.32,24.24,29.97
2025-11-24 17:10:22,22.21,21.56,23.3,24.24,29.97
2025-11-24 17:10:23,22.22,21.5,23.3,24.26,29.97
2025-11-24 17:10:24,22.2,21.56,23.32,24.23,29.97
2025-11-24 17:10:25,22.21,21.56,23.32,24.23,29.97
2025-11-24 17:10:26,22.19,21.56,23.3,24.26,29.97
2025-11-24 17:10:27,22.2,21.56,23.32,24.21,29.98
2025-11-24 17:10:28,22.2,21.56,23.32,24.25,29.97
2025-11-24 17:10:29,22.2,21.56,23.3,24.23,29.98
2025-11-24 17:10:30,22.2,21.56,23.3,24.25,29.98
2025-11-24 17:10:31,22.21,21.56,23.34,24.29,29.98
2025-11-24 17:10:32,22.22,21.56,23.32,24.27,29.98
2025-11-24 17:10:33,22.24,21.56,23.3,24.24,29.97
2025-11-24 17:10:34,22.22,21.56,23.32,24.22,29.97
2025-11-24 17:10:35,22.22,21.56,23.32,24.22,29.97
2025-11-24 17:10:36,22.23,21.56,23.3,24.23,29.97
2025-11-24 17:10:37,22.22,21.56,23.32,24.24,29.97
2025-11-24 17:10:39,22.25,21.56,23.32,24.24,29.96
2025-11-24 17:10:40,22.24,21.56,23.32,24.23,29.96
2025-11-24 17:10:41,22.23,21.56,23.32,24.18,29.97
2025-11-24 17:10:42,22.23,21.56,23.34,24.2,29.97
2025-11-24 17:10:43,22.26,21.56,23.32,24.22,29.97
2025-11-24 17:10:44,22.24,21.56,23.34,24.2,29.96
2025-11-24 17:10:45,22.24,21.56,23.32,24.24,29.97
2025-11-24 17:10:46,22.22,21.56,23.32,24.19,29.99
2025-11-24 17:10:47,22.21,21.5,23.34,24.21,29.99
2025-11-24 17:10:48,22.24,21.56,23.36,24.22,29.99
2025-11-24 17:10:49,22.23,21.56,23.34,24.2,30.01
2025-11-24 17:10:50,22.22,21.62,23.34,24.26,30.01
2025-11-24 17:10:51,22.21,21.56,23.36,24.24,30.01
2025-11-24 17:10:52,22.23,21.56,23.34,24.25,30.0
2025-11-24 17:10:53,22.24,21.56,23.36,24.28,29.99
2025-11-24 17:10:54,22.22,21.56,23.36,24.24,29.99
2025-11-24 17:10:55,22.22,21.56,23.38,24.24,29.99
2025-11-24 17:10:56,22.2,21.56,23.34,24.27,29.98
2025-11-24 17:10:57,22.22,21.56,23.36,24.28,29.97
2025-11-24 17:10:58,22.21,21.56,23.34,24.22,29.97
2025-11-24 17:10:59,22.2,21.56,23.34,24.28,29.96
2025-11-24 17:11:00,22.23,21.56,23.36,24.23,29.96
2025-11-24 17:11:01,22.18,21.56,23.36,24.24,29.96
2025-11-24 17:11:02,22.2,21.56,23.36,24.29,29.95
2025-11-24 17:11:03,22.19,21.56,23.34,24.25,29.95
2025-11-24 17:11:04,22.19,21.56,23.36,24.25,29.95
2025-11-24 17:11:05,22.21,21.56,23.36,24.27,29.95
2025-11-24 17:11:06,22.22,21.56,23.36,24.26,29.94
